season,week,game_id,away_team,home_team,kickoff_timestamp,spread_opener,spread_opener_sportsbook,spread_opener_timestamp_utc,spread_opener_timestamp_eastern,spread_opener_weekday,spread_opener_local_time,total_opener,total_opener_sportsbook,total_opener_timestamp_utc,total_opener_timestamp_eastern,total_opener_weekday,total_opener_local_time,spread_total_same_sportsbook,spread_total_same_timestamp,source_file,spread_source_column_or_json_path,total_source_column_or_json_path,spread_opener_definition,total_opener_definition,timestamp_certainty,missing_reason,preceding_saturday_date,spread_hours_after_saturday_noon_et,spread_hours_after_saturday_7pm_et,spread_hours_after_saturday_1159pm_et,spread_first_recorded_bucket,total_hours_after_saturday_noon_et,total_hours_after_saturday_7pm_et,total_hours_after_saturday_1159pm_et,total_first_recorded_bucket
2025,8,401762486,Tulsa,East Carolina,2025-10-16T23:30:00+00:00,-16.5,ESPN Bet,,,,,52.5,ESPN Bet,,,,,True,,cfbd_cache/coach_full_game_fav_dog/lines_2025_regular.json,$[id=401762486].lines[provider='ESPN Bet'].spreadOpen -> full_game_modeling_rows.opening_home_spread,$[id=401762486].lines[provider='ESPN Bet'].overUnderOpen -> full_game_modeling_rows.opening_total,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,unknown: no timestamp field,CFBD event/provider line contains no opening observation or sportsbook posting timestamp; actual public posting time cannot be established,2025-10-11,,,,unknown,,,,unknown
2025,8,401762487,Memphis,UAB,2025-10-18T20:00:00+00:00,21.5,ESPN Bet,,,,,64.5,ESPN Bet,,,,,True,,cfbd_cache/coach_full_game_fav_dog/lines_2025_regular.json,$[id=401762487].lines[provider='ESPN Bet'].spreadOpen -> full_game_modeling_rows.opening_home_spread,$[id=401762487].lines[provider='ESPN Bet'].overUnderOpen -> full_game_modeling_rows.opening_total,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,unknown: no timestamp field,CFBD event/provider line contains no opening observation or sportsbook posting timestamp; actual public posting time cannot be established,2025-10-11,,,,unknown,,,,unknown
2025,8,401762488,Army,Tulane,2025-10-18T16:00:00+00:00,-10.5,ESPN Bet,,,,,46.5,ESPN Bet,,,,,True,,cfbd_cache/coach_full_game_fav_dog/lines_2025_regular.json,$[id=401762488].lines[provider='ESPN Bet'].spreadOpen -> full_game_modeling_rows.opening_home_spread,$[id=401762488].lines[provider='ESPN Bet'].overUnderOpen -> full_game_modeling_rows.opening_total,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,unknown: no timestamp field,CFBD event/provider line contains no opening observation or sportsbook posting timestamp; actual public posting time cannot be established,2025-10-11,,,,unknown,,,,unknown
2025,8,401762489,Temple,Charlotte,2025-10-18T19:30:00+00:00,11.5,ESPN Bet,,,,,46.5,ESPN Bet,,,,,True,,cfbd_cache/coach_full_game_fav_dog/lines_2025_regular.json,$[id=401762489].lines[provider='ESPN Bet'].spreadOpen -> full_game_modeling_rows.opening_home_spread,$[id=401762489].lines[provider='ESPN Bet'].overUnderOpen -> full_game_modeling_rows.opening_total,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,unknown: no timestamp field,CFBD event/provider line contains no opening observation or sportsbook posting timestamp; actual public posting time cannot be established,2025-10-11,,,,unknown,,,,unknown
2025,8,401762490,Florida Atlantic,South Florida,2025-10-18T23:30:00+00:00,-22.5,ESPN Bet,,,,,74.5,ESPN Bet,,,,,True,,cfbd_cache/coach_full_game_fav_dog/lines_2025_regular.json,$[id=401762490].lines[provider='ESPN Bet'].spreadOpen -> full_game_modeling_rows.opening_home_spread,$[id=401762490].lines[provider='ESPN Bet'].overUnderOpen -> full_game_modeling_rows.opening_total,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,unknown: no timestamp field,CFBD event/provider line contains no opening observation or sportsbook posting timestamp; actual public posting time cannot be established,2025-10-11,,,,unknown,,,,unknown
2025,8,401762491,UTSA,North Texas,2025-10-18T19:30:00+00:00,-5.5,ESPN Bet,,,,,67.5,ESPN Bet,,,,,True,,cfbd_cache/coach_full_game_fav_dog/lines_2025_regular.json,$[id=401762491].lines[provider='ESPN Bet'].spreadOpen -> full_game_modeling_rows.opening_home_spread,$[id=401762491].lines[provider='ESPN Bet'].overUnderOpen -> full_game_modeling_rows.opening_total,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,unknown: no timestamp field,CFBD event/provider line contains no opening observation or sportsbook posting timestamp; actual public posting time cannot be established,2025-10-11,,,,unknown,,,,unknown
2025,9,401762492,North Texas,Charlotte,2025-10-24T23:00:00+00:00,26.5,ESPN Bet,,,,,58.5,ESPN Bet,,,,,True,,cfbd_cache/coach_full_game_fav_dog/lines_2025_regular.json,$[id=401762492].lines[provider='ESPN Bet'].spreadOpen -> full_game_modeling_rows.opening_home_spread,$[id=401762492].lines[provider='ESPN Bet'].overUnderOpen -> full_game_modeling_rows.opening_total,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,unknown: no timestamp field,CFBD event/provider line contains no opening observation or sportsbook posting timestamp; actual public posting time cannot be established,2025-10-18,,,,unknown,,,,unknown
2025,9,401762493,Florida Atlantic,Navy,2025-10-25T19:30:00+00:00,-14.5,ESPN Bet,,,,,62.5,ESPN Bet,,,,,True,,cfbd_cache/coach_full_game_fav_dog/lines_2025_regular.json,$[id=401762493].lines[provider='ESPN Bet'].spreadOpen -> full_game_modeling_rows.opening_home_spread,$[id=401762493].lines[provider='ESPN Bet'].overUnderOpen -> full_game_modeling_rows.opening_total,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,unknown: no timestamp field,CFBD event/provider line contains no opening observation or sportsbook posting timestamp; actual public posting time cannot be established,2025-10-18,,,,unknown,,,,unknown
2025,9,401762494,South Florida,Memphis,2025-10-25T16:00:00+00:00,3.5,ESPN Bet,,,,,68.5,ESPN Bet,,,,,True,,cfbd_cache/coach_full_game_fav_dog/lines_2025_regular.json,$[id=401762494].lines[provider='ESPN Bet'].spreadOpen -> full_game_modeling_rows.opening_home_spread,$[id=401762494].lines[provider='ESPN Bet'].overUnderOpen -> full_game_modeling_rows.opening_total,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,unknown: no timestamp field,CFBD event/provider line contains no opening observation or sportsbook posting timestamp; actual public posting time cannot be established,2025-10-18,,,,unknown,,,,unknown
2025,9,401762495,Temple,Tulsa,2025-10-25T19:30:00+00:00,6.5,ESPN Bet,,,,,53.5,ESPN Bet,,,,,True,,cfbd_cache/coach_full_game_fav_dog/lines_2025_regular.json,$[id=401762495].lines[provider='ESPN Bet'].spreadOpen -> full_game_modeling_rows.opening_home_spread,$[id=401762495].lines[provider='ESPN Bet'].overUnderOpen -> full_game_modeling_rows.opening_total,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,unknown: no timestamp field,CFBD event/provider line contains no opening observation or sportsbook posting timestamp; actual public posting time cannot be established,2025-10-18,,,,unknown,,,,unknown
2025,10,401762497,Memphis,Rice,2025-10-31T23:00:00+00:00,13.5,ESPN Bet,,,,,54.5,ESPN Bet,,,,,True,,cfbd_cache/coach_full_game_fav_dog/lines_2025_regular.json,$[id=401762497].lines[provider='ESPN Bet'].spreadOpen -> full_game_modeling_rows.opening_home_spread,$[id=401762497].lines[provider='ESPN Bet'].overUnderOpen -> full_game_modeling_rows.opening_total,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,unknown: no timestamp field,CFBD event/provider line contains no opening observation or sportsbook posting timestamp; actual public posting time cannot be established,2025-10-25,,,,unknown,,,,unknown
2025,10,401762498,East Carolina,Temple,2025-11-01T18:00:00+00:00,4.5,ESPN Bet,,,,,57.5,ESPN Bet,,,,,True,,cfbd_cache/coach_full_game_fav_dog/lines_2025_regular.json,$[id=401762498].lines[provider='ESPN Bet'].spreadOpen -> full_game_modeling_rows.opening_home_spread,$[id=401762498].lines[provider='ESPN Bet'].overUnderOpen -> full_game_modeling_rows.opening_total,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,unknown: no timestamp field,CFBD event/provider line contains no opening observation or sportsbook posting timestamp; actual public posting time cannot be established,2025-10-25,,,,unknown,,,,unknown
2025,10,401762499,Navy,North Texas,2025-11-01T16:00:00+00:00,-5.5,ESPN Bet,,,,,63.5,ESPN Bet,,,,,True,,cfbd_cache/coach_full_game_fav_dog/lines_2025_regular.json,$[id=401762499].lines[provider='ESPN Bet'].spreadOpen -> full_game_modeling_rows.opening_home_spread,$[id=401762499].lines[provider='ESPN Bet'].overUnderOpen -> full_game_modeling_rows.opening_total,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,unknown: no timestamp field,CFBD event/provider line contains no opening observation or sportsbook posting timestamp; actual public posting time cannot be established,2025-10-25,,,,unknown,,,,unknown
2025,11,401762500,UTSA,South Florida,2025-11-07T00:30:00+00:00,-13.5,ESPN Bet,,,,,67.5,ESPN Bet,,,,,True,,cfbd_cache/coach_full_game_fav_dog/lines_2025_regular.json,$[id=401762500].lines[provider='ESPN Bet'].spreadOpen -> full_game_modeling_rows.opening_home_spread,$[id=401762500].lines[provider='ESPN Bet'].overUnderOpen -> full_game_modeling_rows.opening_total,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,unknown: no timestamp field,CFBD event/provider line contains no opening observation or sportsbook posting timestamp; actual public posting time cannot be established,2025-11-01,,,,unknown,,,,unknown
2025,11,401762501,Tulane,Memphis,2025-11-08T02:00:00+00:00,-7.5,ESPN Bet,,,,,57.5,ESPN Bet,,,,,True,,cfbd_cache/coach_full_game_fav_dog/lines_2025_regular.json,$[id=401762501].lines[provider='ESPN Bet'].spreadOpen -> full_game_modeling_rows.opening_home_spread,$[id=401762501].lines[provider='ESPN Bet'].overUnderOpen -> full_game_modeling_rows.opening_total,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,unknown: no timestamp field,CFBD event/provider line contains no opening observation or sportsbook posting timestamp; actual public posting time cannot be established,2025-11-01,,,,unknown,,,,unknown
2025,11,401762502,UAB,Rice,2025-11-08T19:00:00+00:00,-3.5,ESPN Bet,,,,,54.5,ESPN Bet,,,,,True,,cfbd_cache/coach_full_game_fav_dog/lines_2025_regular.json,$[id=401762502].lines[provider='ESPN Bet'].spreadOpen -> full_game_modeling_rows.opening_home_spread,$[id=401762502].lines[provider='ESPN Bet'].overUnderOpen -> full_game_modeling_rows.opening_total,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,unknown: no timestamp field,CFBD event/provider line contains no opening observation or sportsbook posting timestamp; actual public posting time cannot be established,2025-11-01,,,,unknown,,,,unknown
2025,11,401762503,Temple,Army,2025-11-08T17:00:00+00:00,-5.5,ESPN Bet,,,,,46.5,ESPN Bet,,,,,True,,cfbd_cache/coach_full_game_fav_dog/lines_2025_regular.json,$[id=401762503].lines[provider='ESPN Bet'].spreadOpen -> full_game_modeling_rows.opening_home_spread,$[id=401762503].lines[provider='ESPN Bet'].overUnderOpen -> full_game_modeling_rows.opening_total,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,unknown: no timestamp field,CFBD event/provider line contains no opening observation or sportsbook posting timestamp; actual public posting time cannot be established,2025-11-01,,,,unknown,,,,unknown
2025,11,401762504,Charlotte,East Carolina,2025-11-08T20:00:00+00:00,-26.5,ESPN Bet,,,,,55.5,ESPN Bet,,,,,True,,cfbd_cache/coach_full_game_fav_dog/lines_2025_regular.json,$[id=401762504].lines[provider='ESPN Bet'].spreadOpen -> full_game_modeling_rows.opening_home_spread,$[id=401762504].lines[provider='ESPN Bet'].overUnderOpen -> full_game_modeling_rows.opening_total,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,unknown: no timestamp field,CFBD event/provider line contains no opening observation or sportsbook posting timestamp; actual public posting time cannot be established,2025-11-01,,,,unknown,,,,unknown
2025,11,401762505,Tulsa,Florida Atlantic,2025-11-08T20:00:00+00:00,-6.5,ESPN Bet,,,,,65.5,ESPN Bet,,,,,True,,cfbd_cache/coach_full_game_fav_dog/lines_2025_regular.json,$[id=401762505].lines[provider='ESPN Bet'].spreadOpen -> full_game_modeling_rows.opening_home_spread,$[id=401762505].lines[provider='ESPN Bet'].overUnderOpen -> full_game_modeling_rows.opening_total,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,unknown: no timestamp field,CFBD event/provider line contains no opening observation or sportsbook posting timestamp; actual public posting time cannot be established,2025-11-01,,,,unknown,,,,unknown
2025,12,401762506,North Texas,UAB,2025-11-15T19:00:00+00:00,17.5,ESPN Bet,,,,,69.5,ESPN Bet,,,,,True,,cfbd_cache/coach_full_game_fav_dog/lines_2025_regular.json,$[id=401762506].lines[provider='ESPN Bet'].spreadOpen -> full_game_modeling_rows.opening_home_spread,$[id=401762506].lines[provider='ESPN Bet'].overUnderOpen -> full_game_modeling_rows.opening_total,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,unknown: no timestamp field,CFBD event/provider line contains no opening observation or sportsbook posting timestamp; actual public posting time cannot be established,2025-11-08,,,,unknown,,,,unknown
2025,12,401762507,UTSA,Charlotte,2025-11-15T17:00:00+00:00,17.5,ESPN Bet,,,,,60.5,ESPN Bet,,,,,True,,cfbd_cache/coach_full_game_fav_dog/lines_2025_regular.json,$[id=401762507].lines[provider='ESPN Bet'].spreadOpen -> full_game_modeling_rows.opening_home_spread,$[id=401762507].lines[provider='ESPN Bet'].overUnderOpen -> full_game_modeling_rows.opening_total,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,unknown: no timestamp field,CFBD event/provider line contains no opening observation or sportsbook posting timestamp; actual public posting time cannot be established,2025-11-08,,,,unknown,,,,unknown
2025,12,401762508,Memphis,East Carolina,2025-11-15T21:00:00+00:00,-2.5,ESPN Bet,,,,,60.5,ESPN Bet,,,,,True,,cfbd_cache/coach_full_game_fav_dog/lines_2025_regular.json,$[id=401762508].lines[provider='ESPN Bet'].spreadOpen -> full_game_modeling_rows.opening_home_spread,$[id=401762508].lines[provider='ESPN Bet'].overUnderOpen -> full_game_modeling_rows.opening_total,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,unknown: no timestamp field,CFBD event/provider line contains no opening observation or sportsbook posting timestamp; actual public posting time cannot be established,2025-11-08,,,,unknown,,,,unknown
2025,12,401762509,Florida Atlantic,Tulane,2025-11-15T21:00:00+00:00,-16.5,ESPN Bet,,,,,62.5,ESPN Bet,,,,,True,,cfbd_cache/coach_full_game_fav_dog/lines_2025_regular.json,$[id=401762509].lines[provider='ESPN Bet'].spreadOpen -> full_game_modeling_rows.opening_home_spread,$[id=401762509].lines[provider='ESPN Bet'].overUnderOpen -> full_game_modeling_rows.opening_total,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,unknown: no timestamp field,CFBD event/provider line contains no opening observation or sportsbook posting timestamp; actual public posting time cannot be established,2025-11-08,,,,unknown,,,,unknown
2025,12,401762510,South Florida,Navy,2025-11-15T17:00:00+00:00,10.5,ESPN Bet,,,,,63.5,ESPN Bet,,,,,True,,cfbd_cache/coach_full_game_fav_dog/lines_2025_regular.json,$[id=401762510].lines[provider='ESPN Bet'].spreadOpen -> full_game_modeling_rows.opening_home_spread,$[id=401762510].lines[provider='ESPN Bet'].overUnderOpen -> full_game_modeling_rows.opening_total,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,unknown: no timestamp field,CFBD event/provider line contains no opening observation or sportsbook posting timestamp; actual public posting time cannot be established,2025-11-08,,,,unknown,,,,unknown
2025,13,401762511,South Florida,UAB,2025-11-22T20:00:00+00:00,21.5,ESPN Bet,,,,,69.5,ESPN Bet,,,,,True,,cfbd_cache/coach_full_game_fav_dog/lines_2025_regular.json,$[id=401762511].lines[provider='ESPN Bet'].spreadOpen -> full_game_modeling_rows.opening_home_spread,$[id=401762511].lines[provider='ESPN Bet'].overUnderOpen -> full_game_modeling_rows.opening_total,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,unknown: no timestamp field,CFBD event/provider line contains no opening observation or sportsbook posting timestamp; actual public posting time cannot be established,2025-11-15,,,,unknown,,,,unknown
2025,13,401762512,Tulsa,Army,2025-11-22T17:00:00+00:00,-10.5,ESPN Bet,,,,,46.5,ESPN Bet,,,,,True,,cfbd_cache/coach_full_game_fav_dog/lines_2025_regular.json,$[id=401762512].lines[provider='ESPN Bet'].spreadOpen -> full_game_modeling_rows.opening_home_spread,$[id=401762512].lines[provider='ESPN Bet'].overUnderOpen -> full_game_modeling_rows.opening_total,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,unknown: no timestamp field,CFBD event/provider line contains no opening observation or sportsbook posting timestamp; actual public posting time cannot be established,2025-11-15,,,,unknown,,,,unknown
2025,13,401762513,East Carolina,UTSA,2025-11-22T20:30:00+00:00,3.5,ESPN Bet,,,,,61.5,ESPN Bet,,,,,True,,cfbd_cache/coach_full_game_fav_dog/lines_2025_regular.json,$[id=401762513].lines[provider='ESPN Bet'].spreadOpen -> full_game_modeling_rows.opening_home_spread,$[id=401762513].lines[provider='ESPN Bet'].overUnderOpen -> full_game_modeling_rows.opening_total,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,unknown: no timestamp field,CFBD event/provider line contains no opening observation or sportsbook posting timestamp; actual public posting time cannot be established,2025-11-15,,,,unknown,,,,unknown
2025,13,401762514,North Texas,Rice,2025-11-23T00:30:00+00:00,17.5,ESPN Bet,,,,,55.5,ESPN Bet,,,,,True,,cfbd_cache/coach_full_game_fav_dog/lines_2025_regular.json,$[id=401762514].lines[provider='ESPN Bet'].spreadOpen -> full_game_modeling_rows.opening_home_spread,$[id=401762514].lines[provider='ESPN Bet'].overUnderOpen -> full_game_modeling_rows.opening_total,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,unknown: no timestamp field,CFBD event/provider line contains no opening observation or sportsbook posting timestamp; actual public posting time cannot be established,2025-11-15,,,,unknown,,,,unknown
2025,13,401762515,Tulane,Temple,2025-11-22T20:45:00+00:00,8.5,ESPN Bet,,,,,54.5,ESPN Bet,,,,,True,,cfbd_cache/coach_full_game_fav_dog/lines_2025_regular.json,$[id=401762515].lines[provider='ESPN Bet'].spreadOpen -> full_game_modeling_rows.opening_home_spread,$[id=401762515].lines[provider='ESPN Bet'].overUnderOpen -> full_game_modeling_rows.opening_total,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,unknown: no timestamp field,CFBD event/provider line contains no opening observation or sportsbook posting timestamp; actual public posting time cannot be established,2025-11-15,,,,unknown,,,,unknown
2025,14,401762516,Navy,Memphis,2025-11-28T00:30:00+00:00,-5.5,ESPN Bet,,,,,57.5,ESPN Bet,,,,,True,,cfbd_cache/coach_full_game_fav_dog/lines_2025_regular.json,$[id=401762516].lines[provider='ESPN Bet'].spreadOpen -> full_game_modeling_rows.opening_home_spread,$[id=401762516].lines[provider='ESPN Bet'].overUnderOpen -> full_game_modeling_rows.opening_total,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,unknown: no timestamp field,CFBD event/provider line contains no opening observation or sportsbook posting timestamp; actual public posting time cannot be established,2025-11-22,,,,unknown,,,,unknown
2025,14,401762517,UAB,Tulsa,2025-11-29T20:00:00+00:00,-7.5,ESPN Bet,,,,,60.5,ESPN Bet,,,,,True,,cfbd_cache/coach_full_game_fav_dog/lines_2025_regular.json,$[id=401762517].lines[provider='ESPN Bet'].spreadOpen -> full_game_modeling_rows.opening_home_spread,$[id=401762517].lines[provider='ESPN Bet'].overUnderOpen -> full_game_modeling_rows.opening_total,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,unknown: no timestamp field,CFBD event/provider line contains no opening observation or sportsbook posting timestamp; actual public posting time cannot be established,2025-11-22,,,,unknown,,,,unknown
2025,14,401762518,Charlotte,Tulane,2025-11-30T00:30:00+00:00,-29.5,ESPN Bet,,,,,52.5,ESPN Bet,,,,,True,,cfbd_cache/coach_full_game_fav_dog/lines_2025_regular.json,$[id=401762518].lines[provider='ESPN Bet'].spreadOpen -> full_game_modeling_rows.opening_home_spread,$[id=401762518].lines[provider='ESPN Bet'].overUnderOpen -> full_game_modeling_rows.opening_total,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,unknown: no timestamp field,CFBD event/provider line contains no opening observation or sportsbook posting timestamp; actual public posting time cannot be established,2025-11-22,,,,unknown,,,,unknown
2025,14,401762519,East Carolina,Florida Atlantic,2025-11-29T17:00:00+00:00,6.5,ESPN Bet,,,,,66.5,ESPN Bet,,,,,True,,cfbd_cache/coach_full_game_fav_dog/lines_2025_regular.json,$[id=401762519].lines[provider='ESPN Bet'].spreadOpen -> full_game_modeling_rows.opening_home_spread,$[id=401762519].lines[provider='ESPN Bet'].overUnderOpen -> full_game_modeling_rows.opening_total,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,unknown: no timestamp field,CFBD event/provider line contains no opening observation or sportsbook posting timestamp; actual public posting time cannot be established,2025-11-22,,,,unknown,,,,unknown
2025,14,401762520,Rice,South Florida,2025-11-30T00:00:00+00:00,-26.5,ESPN Bet,,,,,59.5,ESPN Bet,,,,,True,,cfbd_cache/coach_full_game_fav_dog/lines_2025_regular.json,$[id=401762520].lines[provider='ESPN Bet'].spreadOpen -> full_game_modeling_rows.opening_home_spread,$[id=401762520].lines[provider='ESPN Bet'].overUnderOpen -> full_game_modeling_rows.opening_total,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,unknown: no timestamp field,CFBD event/provider line contains no opening observation or sportsbook posting timestamp; actual public posting time cannot be established,2025-11-22,,,,unknown,,,,unknown
2025,16,401762521,Army,Navy,2025-12-13T20:00:00+00:00,-3.5,ESPN Bet,,,,,39.5,ESPN Bet,,,,,True,,cfbd_cache/coach_full_game_fav_dog/lines_2025_regular.json,$[id=401762521].lines[provider='ESPN Bet'].spreadOpen -> full_game_modeling_rows.opening_home_spread,$[id=401762521].lines[provider='ESPN Bet'].overUnderOpen -> full_game_modeling_rows.opening_total,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,unknown: no timestamp field,CFBD event/provider line contains no opening observation or sportsbook posting timestamp; actual public posting time cannot be established,2025-12-06,,,,unknown,,,,unknown
2025,3,401762817,Buffalo,Kent State,2025-09-13T16:00:00+00:00,,,,,,,48.5,ESPN Bet,,,,,,,cfbd_cache/coach_full_game_fav_dog/lines_2025_regular.json,,$[id=401762817].lines[provider='ESPN Bet'].overUnderOpen -> full_game_modeling_rows.opening_total,,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,unknown: no timestamp field,CFBD event/provider line contains no opening observation or sportsbook posting timestamp; actual public posting time cannot be established,2025-09-06,,,,unknown,,,,unknown
2025,4,401762820,Toledo,Western Michigan,2025-09-20T19:30:00+00:00,13.5,ESPN Bet,,,,,52.5,ESPN Bet,,,,,True,,cfbd_cache/coach_full_game_fav_dog/lines_2025_regular.json,$[id=401762820].lines[provider='ESPN Bet'].spreadOpen -> full_game_modeling_rows.opening_home_spread,$[id=401762820].lines[provider='ESPN Bet'].overUnderOpen -> full_game_modeling_rows.opening_total,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,unknown: no timestamp field,CFBD event/provider line contains no opening observation or sportsbook posting timestamp; actual public posting time cannot be established,2025-09-13,,,,unknown,,,,unknown
2025,5,401762824,Akron,Toledo,2025-09-27T19:30:00+00:00,-21.5,ESPN Bet,,,,,47.5,ESPN Bet,,,,,True,,cfbd_cache/coach_full_game_fav_dog/lines_2025_regular.json,$[id=401762824].lines[provider='ESPN Bet'].spreadOpen -> full_game_modeling_rows.opening_home_spread,$[id=401762824].lines[provider='ESPN Bet'].overUnderOpen -> full_game_modeling_rows.opening_total,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,unknown: no timestamp field,CFBD event/provider line contains no opening observation or sportsbook posting timestamp; actual public posting time cannot be established,2025-09-20,,,,unknown,,,,unknown
2025,5,401762825,Bowling Green,Ohio,2025-09-27T16:00:00+00:00,-10.5,ESPN Bet,,,,,50.5,ESPN Bet,,,,,True,,cfbd_cache/coach_full_game_fav_dog/lines_2025_regular.json,$[id=401762825].lines[provider='ESPN Bet'].spreadOpen -> full_game_modeling_rows.opening_home_spread,$[id=401762825].lines[provider='ESPN Bet'].overUnderOpen -> full_game_modeling_rows.opening_total,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,unknown: no timestamp field,CFBD event/provider line contains no opening observation or sportsbook posting timestamp; actual public posting time cannot be established,2025-09-20,,,,unknown,,,,unknown
2025,5,401762826,Eastern Michigan,Central Michigan,2025-09-27T17:00:00+00:00,-5.5,ESPN Bet,,,,,54.5,ESPN Bet,,,,,True,,cfbd_cache/coach_full_game_fav_dog/lines_2025_regular.json,$[id=401762826].lines[provider='ESPN Bet'].spreadOpen -> full_game_modeling_rows.opening_home_spread,$[id=401762826].lines[provider='ESPN Bet'].overUnderOpen -> full_game_modeling_rows.opening_total,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,book-specific CFBD retained opening field; not earliest-across-books and not consensus-derived,unknown: no timestamp field,CFBD event/provider line contains no opening observation or sportsbook posting timestamp; actual public posting time cannot be established,2025-09-20,,,,unknown,,,,unknown
