season,week,date,game_id,continuity_team,continuity_opponent,conference_matchup_type,continuity_team_role,continuity_team_spread,offense_vs_defense_edge,defense_vs_offense_edge,combined_component_edge,component_profile,continuity_team_ats_result,continuity_team_ats_margin,continuity_team_clv,source_flipped,combined_rule
2025,4,2025-09-20T19:00:00.000Z,401752841,Oregon State,Oregon,,Underdog,34.0,11.0,25.0,36.0,balanced_both_5_plus,P,0.0,0.0,False,defense_25_plus
2025,4,2025-09-20T19:00:00.000Z,401752841,Oregon State,Oregon,,Underdog,34.0,11.0,25.0,36.0,balanced_both_5_plus,P,0.0,0.0,False,either_component_25_plus
2025,4,2025-09-20T23:30:00.000Z,401752842,Washington,Washington State,,Favorite,-20.833333333333332,22.0,26.0,48.0,balanced_both_5_plus,W,14.166666666666668,0.0,False,both_positive
2025,4,2025-09-20T23:30:00.000Z,401752842,Washington,Washington State,,Favorite,-20.833333333333332,22.0,26.0,48.0,balanced_both_5_plus,W,14.166666666666668,0.0,False,both_5_plus
2025,4,2025-09-20T23:30:00.000Z,401752842,Washington,Washington State,,Favorite,-20.833333333333332,22.0,26.0,48.0,balanced_both_5_plus,W,14.166666666666668,0.0,False,offense_15_plus
2025,4,2025-09-20T23:30:00.000Z,401752842,Washington,Washington State,,Favorite,-20.833333333333332,22.0,26.0,48.0,balanced_both_5_plus,W,14.166666666666668,0.0,False,defense_15_plus
2025,4,2025-09-20T23:30:00.000Z,401752842,Washington,Washington State,,Favorite,-20.833333333333332,22.0,26.0,48.0,balanced_both_5_plus,W,14.166666666666668,0.0,False,offense_15_plus_def_nonnegative
2025,4,2025-09-20T23:30:00.000Z,401752842,Washington,Washington State,,Favorite,-20.833333333333332,22.0,26.0,48.0,balanced_both_5_plus,W,14.166666666666668,0.0,False,defense_15_plus_off_nonnegative
2025,4,2025-09-20T23:30:00.000Z,401752842,Washington,Washington State,,Favorite,-20.833333333333332,22.0,26.0,48.0,balanced_both_5_plus,W,14.166666666666668,0.0,False,defense_25_plus
2025,4,2025-09-20T23:30:00.000Z,401752842,Washington,Washington State,,Favorite,-20.833333333333332,22.0,26.0,48.0,balanced_both_5_plus,W,14.166666666666668,0.0,False,either_component_25_plus
2025,4,2025-09-20T23:30:00.000Z,401752842,Washington,Washington State,,Favorite,-20.833333333333332,22.0,26.0,48.0,balanced_both_5_plus,W,14.166666666666668,0.0,False,both_15_plus
2025,4,2025-09-20T23:30:00.000Z,401752843,Illinois,Indiana,P4_vs_P4,Underdog,7.0,18.0,14.0,32.0,balanced_both_5_plus,L,-46.0,-3.0,False,both_positive
2025,4,2025-09-20T23:30:00.000Z,401752843,Illinois,Indiana,P4_vs_P4,Underdog,7.0,18.0,14.0,32.0,balanced_both_5_plus,L,-46.0,-3.0,False,both_5_plus
2025,4,2025-09-20T23:30:00.000Z,401752843,Illinois,Indiana,P4_vs_P4,Underdog,7.0,18.0,14.0,32.0,balanced_both_5_plus,L,-46.0,-3.0,False,offense_15_plus
2025,4,2025-09-20T23:30:00.000Z,401752843,Illinois,Indiana,P4_vs_P4,Underdog,7.0,18.0,14.0,32.0,balanced_both_5_plus,L,-46.0,-3.0,False,offense_15_plus_def_nonnegative
2025,4,2025-09-20T00:00:00.000Z,401752844,Rutgers,Iowa,P4_vs_P4,Underdog,2.3333333333333335,32.0,-5.0,27.0,offense_led_mixed,L,-7.666666666666666,0.0,False,offense_15_plus
2025,4,2025-09-20T00:00:00.000Z,401752844,Rutgers,Iowa,P4_vs_P4,Underdog,2.3333333333333335,32.0,-5.0,27.0,offense_led_mixed,L,-7.666666666666666,0.0,False,offense_25_plus
2025,4,2025-09-20T00:00:00.000Z,401752844,Rutgers,Iowa,P4_vs_P4,Underdog,2.3333333333333335,32.0,-5.0,27.0,offense_led_mixed,L,-7.666666666666666,0.0,False,either_component_25_plus
2025,4,2025-09-20T00:00:00.000Z,401752844,Rutgers,Iowa,P4_vs_P4,Underdog,2.3333333333333335,32.0,-5.0,27.0,offense_led_mixed,L,-7.666666666666666,0.0,False,offense_led_mixed
2025,4,2025-09-20T16:00:00.000Z,401752845,Wisconsin,Maryland,P4_vs_P4,Favorite,-10.5,13.0,14.0,27.0,balanced_both_5_plus,L,-27.5,4.0,False,both_positive
2025,4,2025-09-20T16:00:00.000Z,401752845,Wisconsin,Maryland,P4_vs_P4,Favorite,-10.5,13.0,14.0,27.0,balanced_both_5_plus,L,-27.5,4.0,False,both_5_plus
2025,4,2025-09-20T19:30:00.000Z,401752848,Notre Dame,Purdue,Other,Favorite,-24.5,12.0,39.0,51.0,balanced_both_5_plus,W,1.5,-2.0,False,both_positive
2025,4,2025-09-20T19:30:00.000Z,401752848,Notre Dame,Purdue,Other,Favorite,-24.5,12.0,39.0,51.0,balanced_both_5_plus,W,1.5,-2.0,False,both_5_plus
2025,4,2025-09-20T19:30:00.000Z,401752848,Notre Dame,Purdue,Other,Favorite,-24.5,12.0,39.0,51.0,balanced_both_5_plus,W,1.5,-2.0,False,defense_15_plus
2025,4,2025-09-20T19:30:00.000Z,401752848,Notre Dame,Purdue,Other,Favorite,-24.5,12.0,39.0,51.0,balanced_both_5_plus,W,1.5,-2.0,False,defense_15_plus_off_nonnegative
2025,4,2025-09-20T19:30:00.000Z,401752848,Notre Dame,Purdue,Other,Favorite,-24.5,12.0,39.0,51.0,balanced_both_5_plus,W,1.5,-2.0,False,defense_25_plus
2025,4,2025-09-20T19:30:00.000Z,401752848,Notre Dame,Purdue,Other,Favorite,-24.5,12.0,39.0,51.0,balanced_both_5_plus,W,1.5,-2.0,False,either_component_25_plus
2025,1,2025-08-31T02:30:00.000Z,401752936,Oregon State,California,,Underdog,0.8333333333333334,8.0,10.0,18.0,balanced_both_5_plus,L,-18.166666666666668,-4.5,False,both_positive
2025,1,2025-08-31T02:30:00.000Z,401752936,Oregon State,California,,Underdog,0.8333333333333334,8.0,10.0,18.0,balanced_both_5_plus,L,-18.166666666666668,-4.5,False,both_5_plus
2025,3,2025-09-13T19:30:00.000Z,401752938,Texas Tech,Oregon State,,Favorite,-24.0,2.0,25.0,27.0,defense_15_plus_off_nonnegative,W,7.0,-1.0,False,both_positive
2025,3,2025-09-13T19:30:00.000Z,401752938,Texas Tech,Oregon State,,Favorite,-24.0,2.0,25.0,27.0,defense_15_plus_off_nonnegative,W,7.0,-1.0,False,defense_15_plus
2025,3,2025-09-13T19:30:00.000Z,401752938,Texas Tech,Oregon State,,Favorite,-24.0,2.0,25.0,27.0,defense_15_plus_off_nonnegative,W,7.0,-1.0,False,defense_15_plus_off_nonnegative
2025,3,2025-09-13T19:30:00.000Z,401752938,Texas Tech,Oregon State,,Favorite,-24.0,2.0,25.0,27.0,defense_15_plus_off_nonnegative,W,7.0,-1.0,False,defense_25_plus
2025,3,2025-09-13T19:30:00.000Z,401752938,Texas Tech,Oregon State,,Favorite,-24.0,2.0,25.0,27.0,defense_15_plus_off_nonnegative,W,7.0,-1.0,False,either_component_25_plus
2025,2,2025-09-07T02:15:00.000Z,401752948,San Diego State,Washington State,,Underdog,2.25,7.0,43.0,50.0,balanced_both_5_plus,L,-20.75,-1.0,False,both_positive
2025,2,2025-09-07T02:15:00.000Z,401752948,San Diego State,Washington State,,Underdog,2.25,7.0,43.0,50.0,balanced_both_5_plus,L,-20.75,-1.0,False,both_5_plus
2025,2,2025-09-07T02:15:00.000Z,401752948,San Diego State,Washington State,,Underdog,2.25,7.0,43.0,50.0,balanced_both_5_plus,L,-20.75,-1.0,False,defense_15_plus
2025,2,2025-09-07T02:15:00.000Z,401752948,San Diego State,Washington State,,Underdog,2.25,7.0,43.0,50.0,balanced_both_5_plus,L,-20.75,-1.0,False,defense_15_plus_off_nonnegative
2025,2,2025-09-07T02:15:00.000Z,401752948,San Diego State,Washington State,,Underdog,2.25,7.0,43.0,50.0,balanced_both_5_plus,L,-20.75,-1.0,False,defense_25_plus
2025,2,2025-09-07T02:15:00.000Z,401752948,San Diego State,Washington State,,Underdog,2.25,7.0,43.0,50.0,balanced_both_5_plus,L,-20.75,-1.0,False,either_component_25_plus
2025,3,2025-09-13T19:30:00.000Z,401752949,North Texas,Washington State,,Favorite,-6.5,17.0,35.0,52.0,balanced_both_5_plus,W,42.5,1.0,False,both_positive
2025,3,2025-09-13T19:30:00.000Z,401752949,North Texas,Washington State,,Favorite,-6.5,17.0,35.0,52.0,balanced_both_5_plus,W,42.5,1.0,False,both_5_plus
2025,3,2025-09-13T19:30:00.000Z,401752949,North Texas,Washington State,,Favorite,-6.5,17.0,35.0,52.0,balanced_both_5_plus,W,42.5,1.0,False,offense_15_plus
2025,3,2025-09-13T19:30:00.000Z,401752949,North Texas,Washington State,,Favorite,-6.5,17.0,35.0,52.0,balanced_both_5_plus,W,42.5,1.0,False,defense_15_plus
2025,3,2025-09-13T19:30:00.000Z,401752949,North Texas,Washington State,,Favorite,-6.5,17.0,35.0,52.0,balanced_both_5_plus,W,42.5,1.0,False,offense_15_plus_def_nonnegative
2025,3,2025-09-13T19:30:00.000Z,401752949,North Texas,Washington State,,Favorite,-6.5,17.0,35.0,52.0,balanced_both_5_plus,W,42.5,1.0,False,defense_15_plus_off_nonnegative
2025,3,2025-09-13T19:30:00.000Z,401752949,North Texas,Washington State,,Favorite,-6.5,17.0,35.0,52.0,balanced_both_5_plus,W,42.5,1.0,False,defense_25_plus
2025,3,2025-09-13T19:30:00.000Z,401752949,North Texas,Washington State,,Favorite,-6.5,17.0,35.0,52.0,balanced_both_5_plus,W,42.5,1.0,False,either_component_25_plus
2025,3,2025-09-13T19:30:00.000Z,401752949,North Texas,Washington State,,Favorite,-6.5,17.0,35.0,52.0,balanced_both_5_plus,W,42.5,1.0,False,both_15_plus
2025,1,2025-08-30T00:00:00.000Z,401754375,Georgia Tech,Colorado,P4_vs_P4,Favorite,-3.6666666666666665,9.0,21.0,30.0,balanced_both_5_plus,W,3.3333333333333335,0.0,False,both_positive
2025,1,2025-08-30T00:00:00.000Z,401754375,Georgia Tech,Colorado,P4_vs_P4,Favorite,-3.6666666666666665,9.0,21.0,30.0,balanced_both_5_plus,W,3.3333333333333335,0.0,False,both_5_plus
2025,1,2025-08-30T00:00:00.000Z,401754375,Georgia Tech,Colorado,P4_vs_P4,Favorite,-3.6666666666666665,9.0,21.0,30.0,balanced_both_5_plus,W,3.3333333333333335,0.0,False,defense_15_plus
2025,1,2025-08-30T00:00:00.000Z,401754375,Georgia Tech,Colorado,P4_vs_P4,Favorite,-3.6666666666666665,9.0,21.0,30.0,balanced_both_5_plus,W,3.3333333333333335,0.0,False,defense_15_plus_off_nonnegative
2025,1,2025-08-23T23:30:00.000Z,401754516,Stanford,Hawai'i,P4_vs_G6,Underdog,1.6666666666666667,1.0,18.0,19.0,defense_15_plus_off_nonnegative,L,-1.3333333333333333,-4.5,False,both_positive
2025,1,2025-08-23T23:30:00.000Z,401754516,Stanford,Hawai'i,P4_vs_G6,Underdog,1.6666666666666667,1.0,18.0,19.0,defense_15_plus_off_nonnegative,L,-1.3333333333333333,-4.5,False,defense_15_plus
2025,1,2025-08-23T23:30:00.000Z,401754516,Stanford,Hawai'i,P4_vs_G6,Underdog,1.6666666666666667,1.0,18.0,19.0,defense_15_plus_off_nonnegative,L,-1.3333333333333333,-4.5,False,defense_15_plus_off_nonnegative
2025,1,2025-08-31T23:30:00.000Z,401754522,Notre Dame,Miami,Other,Favorite,-2.6666666666666665,-9.0,15.0,6.0,defense_led_mixed,L,-5.666666666666666,0.5,False,defense_15_plus
2025,1,2025-08-31T23:30:00.000Z,401754522,Notre Dame,Miami,Other,Favorite,-2.6666666666666665,-9.0,15.0,6.0,defense_led_mixed,L,-5.666666666666666,0.5,False,defense_led_mixed
2025,1,2025-09-02T00:00:00.000Z,401754523,TCU,North Carolina,P4_vs_P4,Favorite,-3.3333333333333335,10.0,5.0,15.0,balanced_both_5_plus,W,30.666666666666668,6.0,False,both_positive
2025,1,2025-09-02T00:00:00.000Z,401754523,TCU,North Carolina,P4_vs_P4,Favorite,-3.3333333333333335,10.0,5.0,15.0,balanced_both_5_plus,W,30.666666666666668,6.0,False,both_5_plus
2025,2,2025-09-06T16:00:00.000Z,401754525,Baylor,SMU,P4_vs_P4,Underdog,2.75,21.0,9.0,30.0,balanced_both_5_plus,W,5.75,2.0,False,both_positive
2025,2,2025-09-06T16:00:00.000Z,401754525,Baylor,SMU,P4_vs_P4,Underdog,2.75,21.0,9.0,30.0,balanced_both_5_plus,W,5.75,2.0,False,both_5_plus
2025,2,2025-09-06T16:00:00.000Z,401754525,Baylor,SMU,P4_vs_P4,Underdog,2.75,21.0,9.0,30.0,balanced_both_5_plus,W,5.75,2.0,False,offense_15_plus
2025,2,2025-09-06T16:00:00.000Z,401754525,Baylor,SMU,P4_vs_P4,Underdog,2.75,21.0,9.0,30.0,balanced_both_5_plus,W,5.75,2.0,False,offense_15_plus_def_nonnegative
2025,2,2025-09-06T23:00:00.000Z,401754527,North Carolina,Charlotte,P4_vs_G6,Favorite,-15.75,11.0,36.0,47.0,balanced_both_5_plus,W,1.25,2.0,False,both_positive
2025,2,2025-09-06T23:00:00.000Z,401754527,North Carolina,Charlotte,P4_vs_G6,Favorite,-15.75,11.0,36.0,47.0,balanced_both_5_plus,W,1.25,2.0,False,both_5_plus
2025,2,2025-09-06T23:00:00.000Z,401754527,North Carolina,Charlotte,P4_vs_G6,Favorite,-15.75,11.0,36.0,47.0,balanced_both_5_plus,W,1.25,2.0,False,defense_15_plus
2025,2,2025-09-06T23:00:00.000Z,401754527,North Carolina,Charlotte,P4_vs_G6,Favorite,-15.75,11.0,36.0,47.0,balanced_both_5_plus,W,1.25,2.0,False,defense_15_plus_off_nonnegative
2025,2,2025-09-06T23:00:00.000Z,401754527,North Carolina,Charlotte,P4_vs_G6,Favorite,-15.75,11.0,36.0,47.0,balanced_both_5_plus,W,1.25,2.0,False,defense_25_plus
2025,2,2025-09-06T23:00:00.000Z,401754527,North Carolina,Charlotte,P4_vs_G6,Favorite,-15.75,11.0,36.0,47.0,balanced_both_5_plus,W,1.25,2.0,False,either_component_25_plus
2025,3,2025-09-13T20:30:00.000Z,401754535,South Florida,Miami,G6_vs_P4,Underdog,17.666666666666668,8.0,17.0,25.0,balanced_both_5_plus,L,-19.333333333333332,-2.0,False,both_positive
2025,3,2025-09-13T20:30:00.000Z,401754535,South Florida,Miami,G6_vs_P4,Underdog,17.666666666666668,8.0,17.0,25.0,balanced_both_5_plus,L,-19.333333333333332,-2.0,False,both_5_plus
2025,3,2025-09-13T20:30:00.000Z,401754535,South Florida,Miami,G6_vs_P4,Underdog,17.666666666666668,8.0,17.0,25.0,balanced_both_5_plus,L,-19.333333333333332,-2.0,False,defense_15_plus
2025,3,2025-09-13T20:30:00.000Z,401754535,South Florida,Miami,G6_vs_P4,Underdog,17.666666666666668,8.0,17.0,25.0,balanced_both_5_plus,L,-19.333333333333332,-2.0,False,defense_15_plus_off_nonnegative
2025,3,2025-09-13T23:00:00.000Z,401754536,Old Dominion,Virginia Tech,G6_vs_P4,Underdog,5.5,-10.0,16.0,6.0,defense_led_mixed,W,24.5,1.0,False,defense_15_plus
2025,3,2025-09-13T23:00:00.000Z,401754536,Old Dominion,Virginia Tech,G6_vs_P4,Underdog,5.5,-10.0,16.0,6.0,defense_led_mixed,W,24.5,1.0,False,defense_led_mixed
2025,4,2025-09-20T16:00:00.000Z,401754537,Clemson,Syracuse,P4_vs_P4,Favorite,-17.5,24.0,38.0,62.0,balanced_both_5_plus,L,-30.5,1.0,False,both_positive
2025,4,2025-09-20T16:00:00.000Z,401754537,Clemson,Syracuse,P4_vs_P4,Favorite,-17.5,24.0,38.0,62.0,balanced_both_5_plus,L,-30.5,1.0,False,both_5_plus
2025,4,2025-09-20T16:00:00.000Z,401754537,Clemson,Syracuse,P4_vs_P4,Favorite,-17.5,24.0,38.0,62.0,balanced_both_5_plus,L,-30.5,1.0,False,offense_15_plus
2025,4,2025-09-20T16:00:00.000Z,401754537,Clemson,Syracuse,P4_vs_P4,Favorite,-17.5,24.0,38.0,62.0,balanced_both_5_plus,L,-30.5,1.0,False,defense_15_plus
2025,4,2025-09-20T16:00:00.000Z,401754537,Clemson,Syracuse,P4_vs_P4,Favorite,-17.5,24.0,38.0,62.0,balanced_both_5_plus,L,-30.5,1.0,False,offense_15_plus_def_nonnegative
2025,4,2025-09-20T16:00:00.000Z,401754537,Clemson,Syracuse,P4_vs_P4,Favorite,-17.5,24.0,38.0,62.0,balanced_both_5_plus,L,-30.5,1.0,False,defense_15_plus_off_nonnegative
2025,4,2025-09-20T16:00:00.000Z,401754537,Clemson,Syracuse,P4_vs_P4,Favorite,-17.5,24.0,38.0,62.0,balanced_both_5_plus,L,-30.5,1.0,False,defense_25_plus
2025,4,2025-09-20T16:00:00.000Z,401754537,Clemson,Syracuse,P4_vs_P4,Favorite,-17.5,24.0,38.0,62.0,balanced_both_5_plus,L,-30.5,1.0,False,either_component_25_plus
2025,4,2025-09-20T16:00:00.000Z,401754537,Clemson,Syracuse,P4_vs_P4,Favorite,-17.5,24.0,38.0,62.0,balanced_both_5_plus,L,-30.5,1.0,False,both_15_plus
2025,4,2025-09-20T23:30:00.000Z,401754539,Stanford,Virginia,P4_vs_P4,Underdog,16.166666666666668,-3.0,16.0,13.0,defense_led_mixed,L,-11.833333333333332,0.0,False,defense_15_plus
2025,4,2025-09-20T23:30:00.000Z,401754539,Stanford,Virginia,P4_vs_P4,Underdog,16.166666666666668,-3.0,16.0,13.0,defense_led_mixed,L,-11.833333333333332,0.0,False,defense_led_mixed
2025,4,2025-09-21T02:30:00.000Z,401754540,California,San Diego State,P4_vs_G6,Favorite,-13.833333333333334,-16.0,16.0,0.0,defense_led_mixed,L,-47.833333333333336,0.0,False,defense_15_plus
2025,4,2025-09-21T02:30:00.000Z,401754540,California,San Diego State,P4_vs_G6,Favorite,-13.833333333333334,-16.0,16.0,0.0,defense_led_mixed,L,-47.833333333333336,0.0,False,defense_led_mixed
2025,4,2025-09-21T02:30:00.000Z,401754540,San Diego State,California,G6_vs_P4,Underdog,13.833333333333334,-16.0,16.0,0.0,defense_led_mixed,W,47.833333333333336,0.0,False,defense_15_plus
2025,4,2025-09-21T02:30:00.000Z,401754540,San Diego State,California,G6_vs_P4,Underdog,13.833333333333334,-16.0,16.0,0.0,defense_led_mixed,W,47.833333333333336,0.0,False,defense_led_mixed
2025,4,2025-09-20T20:30:00.000Z,401754542,Georgia Tech,Temple,P4_vs_G6,Favorite,-24.5,21.0,6.0,27.0,balanced_both_5_plus,L,-3.5,1.0,False,both_positive
2025,4,2025-09-20T20:30:00.000Z,401754542,Georgia Tech,Temple,P4_vs_G6,Favorite,-24.5,21.0,6.0,27.0,balanced_both_5_plus,L,-3.5,1.0,False,both_5_plus
2025,4,2025-09-20T20:30:00.000Z,401754542,Georgia Tech,Temple,P4_vs_G6,Favorite,-24.5,21.0,6.0,27.0,balanced_both_5_plus,L,-3.5,1.0,False,offense_15_plus
2025,4,2025-09-20T20:30:00.000Z,401754542,Georgia Tech,Temple,P4_vs_G6,Favorite,-24.5,21.0,6.0,27.0,balanced_both_5_plus,L,-3.5,1.0,False,offense_15_plus_def_nonnegative
2025,1,2025-08-30T22:00:00.000Z,401754616,Virginia,Coastal Carolina,P4_vs_G6,Favorite,-13.166666666666666,29.0,-1.0,28.0,offense_led_mixed,W,27.833333333333336,1.0,False,offense_15_plus
2025,1,2025-08-30T22:00:00.000Z,401754616,Virginia,Coastal Carolina,P4_vs_G6,Favorite,-13.166666666666666,29.0,-1.0,28.0,offense_led_mixed,W,27.833333333333336,1.0,False,offense_25_plus
2025,1,2025-08-30T22:00:00.000Z,401754616,Virginia,Coastal Carolina,P4_vs_G6,Favorite,-13.166666666666666,29.0,-1.0,28.0,offense_led_mixed,W,27.833333333333336,1.0,False,either_component_25_plus
2025,1,2025-08-30T22:00:00.000Z,401754616,Virginia,Coastal Carolina,P4_vs_G6,Favorite,-13.166666666666666,29.0,-1.0,28.0,offense_led_mixed,W,27.833333333333336,1.0,False,offense_led_mixed
2025,3,2025-09-13T16:00:00.000Z,401754623,Clemson,Georgia Tech,P4_vs_P4,Favorite,-2.8333333333333335,21.0,11.0,32.0,balanced_both_5_plus,L,-5.833333333333334,-3.5,False,both_positive
2025,3,2025-09-13T16:00:00.000Z,401754623,Clemson,Georgia Tech,P4_vs_P4,Favorite,-2.8333333333333335,21.0,11.0,32.0,balanced_both_5_plus,L,-5.833333333333334,-3.5,False,both_5_plus
2025,3,2025-09-13T16:00:00.000Z,401754623,Clemson,Georgia Tech,P4_vs_P4,Favorite,-2.8333333333333335,21.0,11.0,32.0,balanced_both_5_plus,L,-5.833333333333334,-3.5,False,offense_15_plus
2025,3,2025-09-13T16:00:00.000Z,401754623,Clemson,Georgia Tech,P4_vs_P4,Favorite,-2.8333333333333335,21.0,11.0,32.0,balanced_both_5_plus,L,-5.833333333333334,-3.5,False,offense_15_plus_def_nonnegative
2025,4,2025-09-20T16:00:00.000Z,401754636,TCU,SMU,P4_vs_P4,Favorite,-6.5,13.0,1.0,14.0,balanced_both_positive,W,4.5,0.0,False,both_positive
2025,2,2025-09-06T19:30:00.000Z,401754637,Clemson,Troy,P4_vs_G6,Favorite,-30.25,18.0,11.0,29.0,balanced_both_5_plus,L,-19.25,-2.0,False,both_positive
2025,2,2025-09-06T19:30:00.000Z,401754637,Clemson,Troy,P4_vs_G6,Favorite,-30.25,18.0,11.0,29.0,balanced_both_5_plus,L,-19.25,-2.0,False,both_5_plus
2025,2,2025-09-06T19:30:00.000Z,401754637,Clemson,Troy,P4_vs_G6,Favorite,-30.25,18.0,11.0,29.0,balanced_both_5_plus,L,-19.25,-2.0,False,offense_15_plus
2025,2,2025-09-06T19:30:00.000Z,401754637,Clemson,Troy,P4_vs_G6,Favorite,-30.25,18.0,11.0,29.0,balanced_both_5_plus,L,-19.25,-2.0,False,offense_15_plus_def_nonnegative
2025,3,2025-09-13T19:30:00.000Z,401754638,Pittsburgh,West Virginia,P4_vs_P4,Favorite,-6.833333333333333,12.0,23.0,35.0,balanced_both_5_plus,L,-13.833333333333332,2.5,False,both_positive
2025,3,2025-09-13T19:30:00.000Z,401754638,Pittsburgh,West Virginia,P4_vs_P4,Favorite,-6.833333333333333,12.0,23.0,35.0,balanced_both_5_plus,L,-13.833333333333332,2.5,False,both_5_plus
2025,3,2025-09-13T19:30:00.000Z,401754638,Pittsburgh,West Virginia,P4_vs_P4,Favorite,-6.833333333333333,12.0,23.0,35.0,balanced_both_5_plus,L,-13.833333333333332,2.5,False,defense_15_plus
2025,3,2025-09-13T19:30:00.000Z,401754638,Pittsburgh,West Virginia,P4_vs_P4,Favorite,-6.833333333333333,12.0,23.0,35.0,balanced_both_5_plus,L,-13.833333333333332,2.5,False,defense_15_plus_off_nonnegative
2025,4,2025-09-20T19:30:00.000Z,401754640,North Carolina,UCF,P4_vs_P4,Underdog,7.166666666666667,4.0,13.0,17.0,balanced_both_positive,L,-17.833333333333332,-1.0,False,both_positive
2025,4,2025-09-20T16:00:00.000Z,401754642,Louisville,Bowling Green,P4_vs_G6,Favorite,-26.166666666666668,28.0,12.0,40.0,balanced_both_5_plus,L,-3.166666666666668,-2.0,False,both_positive
2025,4,2025-09-20T16:00:00.000Z,401754642,Louisville,Bowling Green,P4_vs_G6,Favorite,-26.166666666666668,28.0,12.0,40.0,balanced_both_5_plus,L,-3.166666666666668,-2.0,False,both_5_plus
2025,4,2025-09-20T16:00:00.000Z,401754642,Louisville,Bowling Green,P4_vs_G6,Favorite,-26.166666666666668,28.0,12.0,40.0,balanced_both_5_plus,L,-3.166666666666668,-2.0,False,offense_15_plus
2025,4,2025-09-20T16:00:00.000Z,401754642,Louisville,Bowling Green,P4_vs_G6,Favorite,-26.166666666666668,28.0,12.0,40.0,balanced_both_5_plus,L,-3.166666666666668,-2.0,False,offense_15_plus_def_nonnegative
2025,4,2025-09-20T16:00:00.000Z,401754642,Louisville,Bowling Green,P4_vs_G6,Favorite,-26.166666666666668,28.0,12.0,40.0,balanced_both_5_plus,L,-3.166666666666668,-2.0,False,offense_25_plus
2025,4,2025-09-20T16:00:00.000Z,401754642,Louisville,Bowling Green,P4_vs_G6,Favorite,-26.166666666666668,28.0,12.0,40.0,balanced_both_5_plus,L,-3.166666666666668,-2.0,False,either_component_25_plus
2025,1,2025-08-28T23:00:00.000Z,401756848,UCF,Jacksonville State,P4_vs_G6,Favorite,-19.166666666666668,22.0,11.0,33.0,balanced_both_5_plus,L,-12.166666666666668,4.0,False,both_positive
2025,1,2025-08-28T23:00:00.000Z,401756848,UCF,Jacksonville State,P4_vs_G6,Favorite,-19.166666666666668,22.0,11.0,33.0,balanced_both_5_plus,L,-12.166666666666668,4.0,False,both_5_plus
2025,1,2025-08-28T23:00:00.000Z,401756848,UCF,Jacksonville State,P4_vs_G6,Favorite,-19.166666666666668,22.0,11.0,33.0,balanced_both_5_plus,L,-12.166666666666668,4.0,False,offense_15_plus
2025,1,2025-08-28T23:00:00.000Z,401756848,UCF,Jacksonville State,P4_vs_G6,Favorite,-19.166666666666668,22.0,11.0,33.0,balanced_both_5_plus,L,-12.166666666666668,4.0,False,offense_15_plus_def_nonnegative
2025,1,2025-08-31T02:30:00.000Z,401756849,Arizona,Hawai'i,P4_vs_G6,Favorite,-14.833333333333334,12.0,4.0,16.0,balanced_both_positive,W,19.166666666666664,5.0,False,both_positive
2025,2,2025-09-06T19:30:00.000Z,401756880,Cincinnati,Bowling Green,P4_vs_G6,Favorite,-22.0,35.0,26.0,61.0,balanced_both_5_plus,L,-8.0,4.5,False,both_positive
2025,2,2025-09-06T19:30:00.000Z,401756880,Cincinnati,Bowling Green,P4_vs_G6,Favorite,-22.0,35.0,26.0,61.0,balanced_both_5_plus,L,-8.0,4.5,False,both_5_plus
2025,2,2025-09-06T19:30:00.000Z,401756880,Cincinnati,Bowling Green,P4_vs_G6,Favorite,-22.0,35.0,26.0,61.0,balanced_both_5_plus,L,-8.0,4.5,False,offense_15_plus
2025,2,2025-09-06T19:30:00.000Z,401756880,Cincinnati,Bowling Green,P4_vs_G6,Favorite,-22.0,35.0,26.0,61.0,balanced_both_5_plus,L,-8.0,4.5,False,defense_15_plus
2025,2,2025-09-06T19:30:00.000Z,401756880,Cincinnati,Bowling Green,P4_vs_G6,Favorite,-22.0,35.0,26.0,61.0,balanced_both_5_plus,L,-8.0,4.5,False,offense_15_plus_def_nonnegative
2025,2,2025-09-06T19:30:00.000Z,401756880,Cincinnati,Bowling Green,P4_vs_G6,Favorite,-22.0,35.0,26.0,61.0,balanced_both_5_plus,L,-8.0,4.5,False,defense_15_plus_off_nonnegative
2025,2,2025-09-06T19:30:00.000Z,401756880,Cincinnati,Bowling Green,P4_vs_G6,Favorite,-22.0,35.0,26.0,61.0,balanced_both_5_plus,L,-8.0,4.5,False,offense_25_plus
2025,2,2025-09-06T19:30:00.000Z,401756880,Cincinnati,Bowling Green,P4_vs_G6,Favorite,-22.0,35.0,26.0,61.0,balanced_both_5_plus,L,-8.0,4.5,False,defense_25_plus
2025,2,2025-09-06T19:30:00.000Z,401756880,Cincinnati,Bowling Green,P4_vs_G6,Favorite,-22.0,35.0,26.0,61.0,balanced_both_5_plus,L,-8.0,4.5,False,either_component_25_plus
2025,2,2025-09-06T19:30:00.000Z,401756880,Cincinnati,Bowling Green,P4_vs_G6,Favorite,-22.0,35.0,26.0,61.0,balanced_both_5_plus,L,-8.0,4.5,False,both_15_plus
2025,2,2025-09-06T19:30:00.000Z,401756881,Delaware,Colorado,G6_vs_P4,Underdog,23.5,-1.0,32.0,31.0,defense_led_mixed,L,-0.5,1.0,False,defense_15_plus
